transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,total_amount
T40957,C007,P006,2023-02-25,2,1200,2400
T44252,C008,P007,2023-09-14,9,150,1350
T13659,C010,P005,2024-01-22,2,30000,60000
T28947,C003,P003,2023-09-18,1,7500,7500
T36377,C008,P007,2024-02-26,9,150,1350
T53354,C002,P002,2023-10-30,2,2000,4000
T7429,C009,P004,2023-05-15,2,500,1000
T43455,C003,P003,2024-09-29,1,7500,7500
T17573,C001,P002,2023-12-10,2,2000,4000
T44319,C003,P003,2024-07-23,1,7500,7500
T33709,C009,P004,2023-03-03,4,500,2000
T19109,C002,P002,2023-06-09,2,2000,4000
T43499,C002,P002,2024-11-02,2,2000,4000
T25635,C003,P003,2024-09-22,2,7500,15000
T35536,C009,P004,2023-08-30,3,500,1500
T43315,C007,P006,2023-07-06,2,1200,2400
T42929,C008,P007,2023-03-30,9,150,1350
T26753,C001,P002,2024-08-02,1,2000,2000
T17759,C002,P002,2024-06-11,3,2000,6000
T31753,C001,P001,2023-03-02,2,55000,110000
T29606,C001,P002,2024-02-04,2,2000,4000
T3360,C003,P003,2024-02-03,1,7500,7500
T32742,C004,P003,2023-08-23,1,7500,7500
T20809,C001,P001,2024-12-22,2,55000,110000
T47823,C010,P005,2023-09-30,1,30000,30000
T29098,C001,P001,2023-01-07,2,55000,110000
T8687,C002,P002,2023-07-23,1,2000,2000
T42433,C007,P006,2023-03-04,2,1200,2400
T6367,C009,P004,2023-10-07,3,500,1500
T36599,C001,P002,2023-04-11,1,2000,2000
T14958,C004,P003,2024-06-18,1,7500,7500
T40646,C002,P002,2024-06-30,2,2000,4000
T3331,C001,P001,2024-03-08,1,55000,55000
T50975,C008,P007,2023-01-11,11,150,1650
T31124,C002,P002,2024-05-15,2,2000,4000
T35437,C009,P004,2023-09-06,2,500,1000
T38790,C004,P003,2024-12-11,1,7500,7500
T45947,C002,P002,2023-09-30,1,2000,2000
T41343,C010,P005,2023-10-31,2,30000,60000
T44649,C004,P003,2024-10-27,2,7500,15000
T42259,C009,P004,2023-03-17,2,500,1000
T33554,C002,P002,2024-01-18,1,2000,2000
T51577,C007,P006,2024-05-04,2,1200,2400
T40526,C008,P007,2024-11-20,9,150,1350
T37548,C004,P003,2024-12-10,1,7500,7500
T31047,C010,P005,2023-07-27,1,30000,30000
T49944,C003,P003,2023-12-08,2,7500,15000
T31021,C007,P006,2023-04-11,1,1200,1200
T47557,C001,P001,2024-12-03,2,55000,110000
T24927,C010,P005,2024-05-30,1,30000,30000
T45086,C001,P002,2024-11-30,2,2000,4000
T34028,C008,P007,2023-09-10,9,150,1350
T41476,C009,P004,2024-01-21,2,500,1000
T43309,C001,P001,2023-07-03,1,55000,55000
T10709,C008,P007,2024-08-03,9,150,1350
T52998,C010,P005,2023-05-29,1,30000,30000
T24579,C004,P003,2024-11-24,2,7500,15000
T50333,C001,P002,2023-03-05,1,2000,2000
T54853,C007,P006,2023-09-05,1,1200,1200
T20574,C004,P003,2023-06-30,2,7500,15000
T25421,C001,P002,2023-11-17,1,2000,2000
T16107,C010,P005,2024-01-20,1,30000,30000
T54212,C001,P002,2024-05-14,1,2000,2000
T43914,C003,P003,2023-02-08,1,7500,7500
T11827,C001,P001,2024-05-28,1,55000,55000
T42272,C008,P007,2023-02-24,9,150,1350
T48803,C001,P002,2023-07-15,2,2000,4000
T7875,C004,P003,2024-03-15,2,7500,15000
T2175,C010,P005,2024-09-22,1,30000,30000
T47024,C008,P007,2023-05-19,10,150,1500
T35789,C001,P002,2024-10-24,2,2000,4000
T43179,C010,P005,2023-08-09,2,30000,60000
T32877,C004,P003,2024-07-10,1,7500,7500
T43021,C001,P001,2024-02-17,1,55000,55000
T29364,C010,P005,2024-03-24,1,30000,30000
T37125,C004,P003,2024-05-06,2,7500,15000
T8324,C008,P007,2023-01-25,9,150,1350
T44350,C007,P006,2024-04-02,3,1200,3600
T53580,C003,P003,2024-12-23,1,7500,7500
T25482,C003,P003,2024-03-25,2,7500,15000
T1644,C010,P005,2024-11-24,2,30000,60000
T6990,C010,P005,2024-07-16,2,30000,60000
T2812,C009,P004,2024-04-03,4,500,2000
T36243,C004,P003,2023-06-10,1,7500,7500
T17152,C007,P006,2023-06-24,1,1200,1200
T17511,C010,P005,2024-12-28,2,30000,60000
T49213,C001,P001,2024-01-02,1,55000,55000
T18089,C008,P007,2024-06-18,9,150,1350
T34819,C007,P006,2024-07-18,3,1200,3600
T22241,C002,P002,2024-11-17,1,2000,2000
T47635,C007,P006,2023-01-25,1,1200,1200
T16982,C008,P007,2024-07-27,10,150,1500
T49539,C003,P003,2024-12-16,2,7500,15000
T32768,C008,P007,2023-12-11,10,150,1500
T11981,C002,P002,2023-06-28,2,2000,4000
T36471,C003,P003,2023-04-05,1,7500,7500
T5724,C004,P003,2024-06-03,1,7500,7500
T13711,C009,P004,2024-12-27,4,500,2000
T43834,C009,P004,2024-11-03,3,500,1500
T32914,C001,P001,2024-06-18,1,55000,55000
T50570,C008,P007,2023-08-14,9,150,1350
T39253,C009,P004,2023-03-21,3,500,1500
T23840,C008,P007,2023-09-21,9,150,1350
T13082,C001,P002,2024-02-17,2,2000,4000
T40108,C009,P004,2024-11-15,3,500,1500
T45558,C004,P003,2023-03-18,1,7500,7500
T15774,C010,P005,2023-03-06,1,30000,30000
T52895,C002,P002,2023-01-05,2,2000,4000
T17714,C002,P002,2024-07-21,1,2000,2000
T46444,C009,P004,2024-11-16,3,500,1500
T19145,C002,P002,2024-05-11,2,2000,4000
T52578,C004,P003,2023-04-26,2,7500,15000
T8836,C007,P006,2023-10-12,3,1200,3600
T5962,C009,P004,2024-03-15,3,500,1500
T14618,C002,P002,2023-08-09,2,2000,4000
T8514,C004,P003,2023-08-02,2,7500,15000
T36765,C004,P003,2024-09-21,2,7500,15000
T34589,C002,P002,2023-06-08,2,2000,4000
T13956,C010,P005,2023-04-21,2,30000,60000
T44080,C007,P006,2023-05-13,1,1200,1200
T26691,C010,P005,2023-07-05,1,30000,30000
T18792,C004,P003,2023-08-27,1,7500,7500
T18082,C001,P001,2023-09-07,2,55000,110000
T12097,C001,P001,2023-04-13,1,55000,55000
T14139,C004,P003,2024-07-18,1,7500,7500
T38149,C007,P006,2023-07-06,1,1200,1200
T2388,C003,P003,2023-03-28,1,7500,7500
T35541,C004,P003,2024-03-25,2,7500,15000
T25513,C007,P006,2024-12-11,3,1200,3600
T8638,C007,P006,2023-01-22,3,1200,3600
T30116,C002,P002,2024-03-14,2,2000,4000
T18162,C004,P003,2023-03-07,1,7500,7500
T25775,C008,P007,2023-06-28,10,150,1500
T7072,C007,P006,2024-09-12,2,1200,2400
T53650,C001,P001,2023-01-11,1,55000,55000
T16075,C001,P001,2024-11-09,1,55000,55000
T10367,C008,P007,2023-12-14,11,150,1650
T3630,C003,P003,2024-08-31,1,7500,7500
T6333,C010,P005,2024-08-25,1,30000,30000
T32512,C009,P004,2024-01-29,3,500,1500
T39420,C004,P003,2024-09-20,1,7500,7500
T12209,C001,P002,2023-01-02,1,2000,2000
T38844,C004,P003,2023-11-12,1,7500,7500
T42076,C001,P001,2023-01-10,1,55000,55000
T23548,C009,P004,2024-04-15,2,500,1000
T9908,C008,P007,2023-12-10,9,150,1350
T42889,C009,P004,2024-03-03,4,500,2000
T39008,C002,P002,2024-01-19,2,2000,4000
T45570,C003,P003,2023-09-16,1,7500,7500
T29521,C001,P001,2023-03-27,1,55000,55000
T16949,C002,P002,2024-07-25,2,2000,4000
T6879,C003,P003,2024-01-04,2,7500,15000
T52271,C008,P007,2023-07-02,10,150,1500
T28163,C002,P002,2023-08-28,2,2000,4000
T7623,C004,P003,2023-10-06,1,7500,7500
T28006,C007,P006,2023-10-18,2,1200,2400
T9426,C003,P003,2024-02-23,1,7500,7500
T9474,C010,P005,2024-09-15,1,30000,30000
T47124,C004,P003,2024-01-21,1,7500,7500
T2975,C001,P002,2024-09-19,2,2000,4000
T43830,C004,P003,2023-07-16,1,7500,7500
T30625,C007,P006,2024-11-26,1,1200,1200
T27198,C004,P003,2024-03-19,2,7500,15000
T38459,C002,P002,2024-01-17,2,2000,4000
T35097,C010,P005,2024-06-10,1,30000,30000
T11964,C003,P003,2024-01-26,2,7500,15000
T43791,C010,P005,2024-01-06,1,30000,30000
T21401,C008,P007,2023-08-25,11,150,1650
T8002,C001,P001,2023-08-16,2,55000,110000
T50555,C002,P002,2024-11-10,1,2000,2000
T39071,C002,P002,2024-02-18,2,2000,4000
T23550,C010,P005,2023-01-30,1,30000,30000
T12789,C004,P003,2023-01-22,2,7500,15000
T6152,C001,P002,2023-03-20,1,2000,2000
T17816,C001,P002,2023-07-27,2,2000,4000
T24978,C003,P003,2023-05-11,1,7500,7500
T29827,C001,P001,2024-11-29,1,55000,55000
T49273,C007,P006,2024-09-01,2,1200,2400
T31488,C010,P005,2023-02-23,1,30000,30000
T24217,C007,P006,2024-11-02,2,1200,2400
T23510,C002,P002,2024-01-22,2,2000,4000
T48810,C003,P003,2024-04-08,2,7500,15000
T17591,C001,P002,2023-07-07,1,2000,2000
T17424,C004,P003,2024-10-23,1,7500,7500
T21554,C008,P007,2024-09-28,11,150,1650
T13030,C007,P006,2024-11-09,2,1200,2400
T4437,C004,P003,2023-09-01,2,7500,15000
T47743,C007,P006,2024-11-06,1,1200,1200
T40723,C007,P006,2024-12-12,2,1200,2400
T46009,C001,P001,2023-06-20,1,55000,55000
T39693,C003,P003,2023-11-29,1,7500,7500
T5128,C007,P006,2024-02-05,3,1200,3600
T5810,C001,P002,2023-11-22,1,2000,2000
T21075,C010,P005,2023-02-02,2,30000,60000
T9020,C002,P002,2024-12-03,2,2000,4000
T6157,C001,P001,2024-12-19,1,55000,55000
T31082,C001,P002,2024-05-24,2,2000,4000
T39592,C001,P001,2023-02-14,1,55000,55000
T5826,C003,P003,2024-07-13,1,7500,7500
T33224,C001,P002,2023-01-28,1,2000,2000
T2281,C009,P004,2024-05-24,4,500,2000
T53506,C001,P001,2024-06-07,1,55000,55000
T38556,C004,P003,2024-10-30,1,7500,7500
T22562,C008,P007,2024-08-13,10,150,1500
T1664,C008,P007,2023-05-26,10,150,1500
T23397,C010,P005,2024-07-27,1,30000,30000
T38183,C001,P002,2024-02-15,2,2000,4000
T52779,C003,P003,2023-05-15,2,7500,15000
T52334,C008,P007,2024-03-25,10,150,1500
T17000,C008,P007,2023-09-18,9,150,1350
T25636,C009,P004,2024-10-10,4,500,2000
T3579,C010,P005,2024-05-04,1,30000,30000
T19238,C001,P002,2023-09-30,1,2000,2000
T6222,C003,P003,2023-02-24,1,7500,7500
T30028,C009,P004,2024-08-22,4,500,2000
T31785,C010,P005,2024-11-26,1,30000,30000
T34503,C010,P005,2023-10-29,1,30000,30000
T6011,C008,P007,2024-10-25,10,150,1500
T10189,C001,P001,2024-03-07,2,55000,110000
T44599,C009,P004,2024-01-06,4,500,2000
T17355,C003,P003,2023-12-20,2,7500,15000
T3476,C002,P002,2023-02-05,3,2000,6000
T33971,C001,P002,2023-03-28,1,2000,2000
T36720,C004,P003,2024-01-21,2,7500,15000
T22020,C010,P005,2023-08-16,1,30000,30000
T13630,C009,P004,2024-08-06,4,500,2000
T42345,C004,P003,2024-12-20,1,7500,7500
T23395,C009,P004,2024-12-04,3,500,1500
T17089,C007,P006,2023-04-24,1,1200,1200
T29978,C008,P007,2023-06-11,10,150,1500
T9836,C008,P007,2024-04-08,11,150,1650
T6567,C010,P005,2024-12-04,1,30000,30000
T31901,C001,P002,2024-03-24,2,2000,4000
T1381,C009,P004,2024-04-21,3,500,1500
T3549,C003,P003,2023-02-18,1,7500,7500
T1462,C009,P004,2023-07-29,2,500,1000
T22420,C001,P001,2024-06-29,2,55000,110000
T12092,C001,P002,2023-02-02,2,2000,4000
T53859,C003,P003,2023-02-23,1,7500,7500
T13285,C001,P001,2023-01-08,2,55000,110000
T8200,C001,P001,2024-01-04,1,55000,55000
T31530,C003,P003,2024-05-24,2,7500,15000
T9659,C002,P002,2024-09-18,2,2000,4000
T47217,C003,P003,2023-01-23,1,7500,7500
T51234,C010,P005,2024-03-16,1,30000,30000
T23255,C008,P007,2024-10-17,10,150,1500
T39868,C007,P006,2024-04-07,2,1200,2400
T37957,C009,P004,2023-12-18,3,500,1500
T45982,C001,P001,2023-08-11,2,55000,110000
T23996,C002,P002,2024-11-12,3,2000,6000
T29376,C004,P003,2023-10-27,2,7500,15000
T1268,C008,P007,2023-11-02,10,150,1500
T8616,C003,P003,2023-04-02,1,7500,7500
T10986,C010,P005,2024-02-29,1,30000,30000
T18486,C004,P003,2024-04-16,1,7500,7500
T34730,C008,P007,2024-03-02,10,150,1500
T32234,C001,P002,2024-08-31,2,2000,4000
T24094,C001,P001,2024-08-30,1,55000,55000
T44490,C003,P003,2024-11-26,2,7500,15000
T7293,C003,P003,2024-01-22,1,7500,7500
T26620,C007,P006,2024-08-01,1,1200,1200
T33344,C008,P007,2024-02-25,11,150,1650
T41688,C004,P003,2023-05-23,1,7500,7500
T45338,C001,P002,2023-03-22,1,2000,2000
T40491,C004,P003,2023-03-28,1,7500,7500
T40505,C001,P002,2023-12-20,1,2000,2000
T48073,C009,P004,2023-08-26,4,500,2000
T11595,C003,P003,2023-02-27,1,7500,7500
T45128,C002,P002,2024-10-26,3,2000,6000
T38461,C009,P004,2023-02-13,4,500,2000
T20365,C007,P006,2024-08-05,1,1200,1200
T52831,C001,P001,2024-02-29,2,55000,110000
T10284,C010,P005,2024-06-29,1,30000,30000
T9454,C009,P004,2024-12-18,3,500,1500
T44754,C010,P005,2023-03-19,1,30000,30000
T15966,C004,P003,2024-01-27,2,7500,15000
T29319,C010,P005,2023-12-22,1,30000,30000
T7660,C001,P001,2024-08-28,2,55000,110000
T35893,C001,P001,2023-06-08,1,55000,55000
T51044,C001,P002,2023-12-31,2,2000,4000
T13435,C007,P006,2024-03-25,1,1200,1200
T44214,C010,P005,2024-01-17,1,30000,30000
T9723,C003,P003,2023-10-02,2,7500,15000
T48935,C002,P002,2023-04-21,1,2000,2000
T17584,C007,P006,2023-10-14,3,1200,3600
T17989,C007,P006,2023-08-21,1,1200,1200
T28282,C009,P004,2024-11-23,2,500,1000
T37119,C003,P003,2024-12-27,1,7500,7500
T32947,C007,P006,2023-01-23,1,1200,1200
T1729,C001,P001,2024-03-18,1,55000,55000
T37896,C010,P005,2023-07-19,1,30000,30000
T2246,C001,P002,2024-11-22,2,2000,4000
T50856,C010,P005,2024-11-12,2,30000,60000
T42780,C003,P003,2024-12-14,1,7500,7500
T30264,C010,P005,2023-01-15,1,30000,30000
T16217,C008,P007,2024-03-24,10,150,1500
T9443,C002,P002,2024-04-01,2,2000,4000
T14278,C009,P004,2023-11-13,3,500,1500
T34574,C001,P002,2023-07-19,1,2000,2000
T34915,C009,P004,2023-04-15,2,500,1000
T37128,C003,P003,2024-06-10,1,7500,7500
T4653,C004,P003,2024-10-18,1,7500,7500
T33281,C008,P007,2023-12-24,9,150,1350
T13058,C008,P007,2023-05-29,11,150,1650
T45701,C008,P007,2024-02-06,11,150,1650
T20967,C010,P005,2024-01-01,2,30000,60000
T16219,C001,P001,2023-10-28,2,55000,110000
T7020,C004,P003,2024-06-24,1,7500,7500
T21041,C008,P007,2024-04-22,10,150,1500
T14972,C001,P002,2024-10-09,2,2000,4000
T43035,C010,P005,2023-09-03,2,30000,60000
T11324,C002,P002,2023-06-06,3,2000,6000
T49122,C004,P003,2024-06-02,1,7500,7500
T33519,C003,P003,2024-01-09,1,7500,7500
T51455,C002,P002,2024-08-20,1,2000,2000
T46357,C007,P006,2023-11-19,2,1200,2400
T47061,C004,P003,2023-02-01,1,7500,7500
T17100,C004,P003,2024-05-11,1,7500,7500
T11465,C008,P007,2023-11-02,11,150,1650
T22840,C007,P006,2023-07-04,2,1200,2400
T7779,C003,P003,2023-03-31,2,7500,15000
T27876,C003,P003,2024-05-29,1,7500,7500
T43525,C001,P001,2023-02-14,1,55000,55000
T54045,C004,P003,2024-01-28,1,7500,7500
T1914,C010,P005,2023-04-21,1,30000,30000
T4780,C001,P001,2023-05-11,1,55000,55000
T48311,C008,P007,2024-05-26,10,150,1500
T22043,C002,P002,2024-05-28,2,2000,4000
T10183,C009,P004,2023-08-29,4,500,2000
T31768,C007,P006,2024-07-29,3,1200,3600
T45351,C004,P003,2023-07-07,1,7500,7500
T5506,C007,P006,2024-08-15,2,1200,2400
T15475,C009,P004,2024-12-13,2,500,1000
T14927,C001,P002,2023-12-12,1,2000,2000
T43459,C007,P006,2024-08-22,3,1200,3600
T1429,C007,P006,2024-09-20,2,1200,2400
T43407,C004,P003,2023-06-14,1,7500,7500
T13505,C001,P002,2024-02-11,2,2000,4000
T52338,C003,P003,2023-05-11,1,7500,7500
T10736,C008,P007,2024-01-31,9,150,1350
T19272,C003,P003,2023-07-02,2,7500,15000
T34102,C001,P001,2023-06-15,2,55000,110000
T1543,C009,P004,2023-06-18,3,500,1500
T36078,C010,P005,2024-09-19,1,30000,30000
T37761,C010,P005,2023-10-27,1,30000,30000
T14477,C001,P002,2024-05-06,2,2000,4000
T1410,C010,P005,2024-04-11,1,30000,30000
T43379,C008,P007,2024-11-25,10,150,1500
T30941,C008,P007,2024-10-25,9,150,1350
T52782,C010,P005,2023-09-21,2,30000,60000
T15165,C004,P003,2023-12-16,2,7500,15000
T49199,C001,P002,2023-07-10,2,2000,4000
T37452,C003,P003,2023-11-12,1,7500,7500
T13024,C001,P001,2023-06-08,1,55000,55000
T1812,C003,P003,2024-12-10,1,7500,7500
T32997,C003,P003,2024-05-01,2,7500,15000
T40824,C004,P003,2023-11-01,1,7500,7500
T13727,C002,P002,2023-08-07,1,2000,2000
T53171,C008,P007,2024-03-02,11,150,1650
T41939,C008,P007,2023-11-11,10,150,1500
T19783,C001,P001,2024-03-19,2,55000,110000
T7939,C001,P001,2024-04-09,2,55000,110000
T4184,C008,P007,2024-06-06,9,150,1350
T18837,C004,P003,2023-11-19,1,7500,7500
T13345,C007,P006,2023-04-09,3,1200,3600
T7059,C003,P003,2024-02-29,2,7500,15000
T31973,C001,P002,2023-01-14,1,2000,2000
T51150,C003,P003,2023-05-14,1,7500,7500
T44857,C001,P001,2024-10-15,2,55000,110000
T11948,C001,P002,2024-10-29,2,2000,4000
T36566,C008,P007,2024-04-26,11,150,1650
T44563,C009,P004,2023-07-23,2,500,1000
T40515,C010,P005,2023-05-25,1,30000,30000
T14371,C007,P006,2024-03-14,3,1200,3600
T35922,C003,P003,2023-03-22,1,7500,7500
T30518,C008,P007,2024-01-27,10,150,1500
T31147,C007,P006,2023-04-24,1,1200,1200
T42536,C002,P002,2024-09-14,1,2000,2000
T21416,C001,P002,2023-01-14,1,2000,2000
T1430,C008,P007,2023-12-30,11,150,1650
T27851,C001,P002,2023-09-13,2,2000,4000
T42407,C008,P007,2024-04-25,9,150,1350
T48985,C007,P006,2024-05-28,1,1200,1200
T19948,C009,P004,2024-11-21,3,500,1500
T13370,C001,P002,2023-01-05,1,2000,2000
T30456,C004,P003,2024-09-10,1,7500,7500
T50381,C008,P007,2024-07-07,10,150,1500
T40628,C002,P002,2023-05-11,3,2000,6000
T40126,C009,P004,2024-09-19,2,500,1000
T52729,C007,P006,2023-10-04,2,1200,2400
T4698,C004,P003,2024-11-13,1,7500,7500
T53576,C008,P007,2023-08-06,9,150,1350
T48802,C009,P004,2023-03-01,2,500,1000
T37802,C002,P002,2024-03-19,2,2000,4000
T54078,C010,P005,2024-10-31,1,30000,30000
T19247,C001,P002,2024-03-27,1,2000,2000
T41173,C007,P006,2023-12-31,3,1200,3600
T51397,C007,P006,2023-04-30,1,1200,1200
T1225,C001,P001,2024-11-27,2,55000,110000
T9893,C002,P002,2024-07-10,2,2000,4000
T36830,C002,P002,2023-01-24,2,2000,4000
T25026,C010,P005,2023-06-08,2,30000,60000
T3322,C001,P001,2023-09-26,1,55000,55000
T29735,C008,P007,2024-09-17,11,150,1650
T33791,C001,P002,2023-10-24,1,2000,2000
T38611,C001,P001,2023-12-08,1,55000,55000
T53473,C009,P004,2024-09-22,2,500,1000
T27103,C009,P004,2023-09-28,2,500,1000
T52171,C007,P006,2024-04-28,3,1200,3600
T7491,C003,P003,2023-10-03,2,7500,15000
T32158,C001,P001,2023-08-13,1,55000,55000
T43334,C008,P007,2024-08-27,9,150,1350
T32178,C003,P003,2023-03-08,1,7500,7500
T48680,C008,P007,2024-06-03,11,150,1650
T39186,C004,P003,2024-01-09,2,7500,15000
T23530,C009,P004,2023-12-30,3,500,1500
T6148,C001,P001,2023-07-03,1,55000,55000
T31809,C003,P003,2023-08-11,1,7500,7500
T51042,C003,P003,2023-05-05,2,7500,15000
T16726,C009,P004,2024-09-12,2,500,1000
T9470,C002,P002,2024-06-14,3,2000,6000
T6770,C002,P002,2023-07-26,1,2000,2000
T40548,C003,P003,2023-08-09,1,7500,7500
T2319,C010,P005,2023-09-03,1,30000,30000
T3777,C010,P005,2023-07-09,1,30000,30000
T44907,C010,P005,2023-11-04,1,30000,30000
T35500,C009,P004,2023-05-11,4,500,2000
T44631,C004,P003,2023-04-18,1,7500,7500
T38202,C010,P005,2024-04-10,1,30000,30000
T49607,C008,P007,2023-09-15,10,150,1500
T54676,C001,P001,2023-08-26,1,55000,55000
T13532,C001,P002,2023-10-24,1,2000,2000
T26749,C001,P001,2023-10-22,1,55000,55000
T33215,C001,P002,2023-06-02,2,2000,4000
T37402,C007,P006,2024-07-10,2,1200,2400
T6564,C003,P003,2023-01-15,1,7500,7500
T41021,C008,P007,2024-03-09,9,150,1350
T13104,C004,P003,2024-05-19,2,7500,15000
T13426,C007,P006,2024-03-26,2,1200,2400
T43200,C004,P003,2024-09-08,1,7500,7500
T24955,C007,P006,2024-11-06,2,1200,2400
T32005,C001,P001,2024-02-29,2,55000,110000
T29403,C004,P003,2024-06-24,2,7500,15000
T48369,C003,P003,2023-04-24,1,7500,7500
T32800,C009,P004,2024-08-14,3,500,1500
T48210,C010,P005,2024-12-09,1,30000,30000
T20802,C003,P003,2024-06-29,1,7500,7500
T20682,C004,P003,2023-10-04,1,7500,7500
T1890,C004,P003,2023-07-05,1,7500,7500
T39912,C010,P005,2023-02-22,2,30000,60000
T8978,C001,P002,2024-01-19,1,2000,2000
T6860,C002,P002,2024-08-28,3,2000,6000
T44945,C008,P007,2024-09-10,11,150,1650
T11852,C008,P007,2024-10-25,9,150,1350
T6921,C004,P003,2024-11-30,1,7500,7500
T17231,C001,P002,2023-05-16,2,2000,4000
T16307,C008,P007,2023-01-17,10,150,1500
T14676,C010,P005,2023-12-01,1,30000,30000
T28287,C004,P003,2024-08-03,2,7500,15000
T6687,C004,P003,2023-03-10,1,7500,7500
T6228,C004,P003,2023-06-30,1,7500,7500
T49731,C010,P005,2023-03-07,1,30000,30000
T54348,C010,P005,2024-11-01,1,30000,30000
T45109,C001,P001,2024-12-20,1,55000,55000
T51799,C009,P004,2024-04-19,4,500,2000
T52311,C003,P003,2024-11-06,1,7500,7500
T10167,C010,P005,2023-06-14,1,30000,30000
T50991,C010,P005,2024-11-14,1,30000,30000
T47299,C009,P004,2023-07-09,4,500,2000
T35528,C001,P002,2024-01-09,2,2000,4000
T10841,C001,P002,2023-05-30,1,2000,2000
T2039,C001,P002,2024-06-20,1,2000,2000
T8277,C010,P005,2024-10-10,1,30000,30000
T45680,C001,P002,2023-10-01,2,2000,4000
T19382,C001,P002,2023-12-24,2,2000,4000
T37822,C009,P004,2023-09-26,4,500,2000
T43755,C010,P005,2023-04-08,1,30000,30000
T27494,C008,P007,2024-03-09,9,150,1350
T48770,C008,P007,2023-10-07,9,150,1350
T21586,C009,P004,2023-04-20,4,500,2000
T7204,C009,P004,2023-03-19,4,500,2000
T49375,C001,P001,2024-04-24,1,55000,55000
T42119,C008,P007,2023-06-19,11,150,1650
T32866,C007,P006,2024-06-26,1,1200,1200
T23468,C001,P002,2024-07-24,2,2000,4000
T23651,C008,P007,2024-08-15,11,150,1650
T46569,C003,P003,2023-04-15,2,7500,15000
T15463,C001,P001,2024-05-27,2,55000,110000
T4707,C004,P003,2023-12-05,1,7500,7500
T21870,C004,P003,2023-04-28,1,7500,7500
T23385,C003,P003,2024-05-26,1,7500,7500
T30708,C004,P003,2024-11-02,2,7500,15000
T23157,C004,P003,2023-07-15,2,7500,15000
T32303,C002,P002,2023-08-04,2,2000,4000
T50763,C003,P003,2024-06-29,1,7500,7500
T22864,C009,P004,2024-03-28,4,500,2000
T6058,C001,P001,2024-02-27,1,55000,55000
T6114,C003,P003,2024-10-04,2,7500,15000
T50793,C010,P005,2023-12-24,2,30000,60000
T6803,C008,P007,2024-09-09,9,150,1350
T48451,C009,P004,2023-11-19,4,500,2000
T19294,C007,P006,2024-05-05,3,1200,3600
T26073,C004,P003,2024-05-24,1,7500,7500
T31376,C002,P002,2024-06-19,3,2000,6000
T35608,C009,P004,2024-04-25,2,500,1000
T9479,C002,P002,2023-11-30,1,2000,2000
T45258,C010,P005,2023-04-19,2,30000,60000
T7434,C004,P003,2023-04-29,2,7500,15000
T42851,C002,P002,2023-01-27,2,2000,4000
T38101,C009,P004,2023-08-12,4,500,2000
T43471,C001,P001,2024-05-09,2,55000,110000
T54599,C001,P002,2023-09-24,1,2000,2000
T36930,C003,P003,2023-06-20,1,7500,7500
T41300,C008,P007,2024-10-05,11,150,1650
T8251,C007,P006,2024-07-06,1,1200,1200
T39007,C001,P001,2024-11-06,2,55000,110000
T48767,C001,P002,2023-12-19,1,2000,2000
T5046,C010,P005,2024-03-09,1,30000,30000
T6246,C004,P003,2023-02-15,2,7500,15000
T31764,C003,P003,2024-03-14,1,7500,7500
T13633,C007,P006,2023-09-15,3,1200,3600
T37692,C004,P003,2023-05-29,2,7500,15000
T11803,C009,P004,2024-01-03,3,500,1500
T10769,C001,P002,2023-07-10,1,2000,2000
T50095,C001,P001,2024-10-11,1,55000,55000
T7522,C007,P006,2024-09-26,2,1200,2400
T33102,C004,P003,2024-05-16,1,7500,7500
T6598,C001,P001,2024-07-10,1,55000,55000
T42110,C008,P007,2023-02-20,10,150,1500
T39645,C004,P003,2023-01-06,1,7500,7500
T25621,C007,P006,2024-11-05,3,1200,3600
T4245,C010,P005,2024-05-17,2,30000,60000
T2842,C007,P006,2023-09-15,1,1200,1200
T22327,C007,P006,2023-01-20,3,1200,3600
T47791,C001,P001,2023-07-28,1,55000,55000
T33639,C010,P005,2023-02-14,1,30000,30000
T23500,C001,P001,2023-03-20,2,55000,110000
T41665,C009,P004,2023-06-13,2,500,1000
T24281,C008,P007,2023-04-07,10,150,1500
T43734,C003,P003,2023-08-05,2,7500,15000
T39471,C010,P005,2023-10-01,2,30000,60000
T3885,C010,P005,2024-04-21,1,30000,30000
T5639,C001,P002,2023-06-01,1,2000,2000
T28395,C004,P003,2024-11-11,1,7500,7500
T30188,C002,P002,2024-09-09,1,2000,2000
T16302,C003,P003,2023-09-28,1,7500,7500
T53761,C009,P004,2024-09-11,4,500,2000
T25634,C002,P002,2023-04-22,1,2000,2000
T12582,C004,P003,2023-07-06,2,7500,15000
T29108,C002,P002,2024-11-06,2,2000,4000
T11734,C007,P006,2024-02-15,2,1200,2400
T51742,C001,P001,2024-02-18,2,55000,110000
T7513,C007,P006,2024-09-24,1,1200,1200
T43739,C008,P007,2023-10-24,11,150,1650
T44491,C009,P004,2024-11-19,3,500,1500
